,Retrieved Context
833,LMT/2018/page_29.pdf
834,DRE/2007/page_36.pdf
835,AON/2018/page_90.pdf
836,EOG/2016/page_77.pdf
837,HWM/2016/page_79.pdf
838,C/2015/page_314.pdf
839,VNO/2007/page_192.pdf
840,PNC/2014/page_156.pdf
841,STT/2008/page_232.pdf
842,EMR/2017/page_60.pdf
843,C/2018/page_296.pdf
844,CME/2010/page_27.pdf
845,ETR/2011/page_375.pdf
846,PNC/2014/page_50.pdf
847,MRO/2008/page_44.pdf
848,C/2008/page_216.pdf
849,DISCA/2018/page_49.pdf
850,PNC/2012/page_24.pdf
851,BLL/2006/page_94.pdf
852,JPM/2017/page_110.pdf
853,KMI/2018/page_18.pdf
854,CE/2010/page_134.pdf
855,JPM/2015/page_38.pdf
856,ETR/2016/page_315.pdf
857,AES/2001/page_69.pdf
858,MMM/2015/page_50.pdf
859,PKG/2004/page_27.pdf
860,SLB/2009/page_46.pdf
861,ZBH/2008/page_88.pdf
862,PNC/2013/page_197.pdf
863,AON/2007/page_111.pdf
864,ADBE/2009/page_167.pdf
865,AAL/2015/page_59.pdf
866,BLK/2014/page_35.pdf
867,CME/2010/page_45.pdf
868,AWK/2015/page_117.pdf
869,HIG/2014/page_126.pdf
870,ECL/2017/page_71.pdf
871,LMT/2016/page_21.pdf
872,ETR/2016/page_20.pdf
873,AAPL/2012/page_111.pdf
874,INTC/2017/page_46.pdf
875,AES/2003/page_89.pdf
876,AOS/2010/page_11.pdf
877,GS/2015/page_77.pdf
878,PPG/2015/page_67.pdf
879,RL/2014/page_11.pdf
880,AON/2013/page_38.pdf
881,AMT/2002/page_71.pdf
882,GS/2015/page_77.pdf
883,STT/2017/page_53.pdf
884,JPM/2013/page_158.pdf
885,ADBE/2018/page_84.pdf
886,CDW/2017/page_95.pdf
887,AAL/2016/page_164.pdf
888,FIS/2012/page_31.pdf
889,AON/2014/page_45.pdf
890,HFC/2011/page_88.pdf
891,AAP/2007/page_22.pdf
892,WELL/2017/page_116.pdf
893,BKR/2017/page_107.pdf
894,ETR/2011/page_298.pdf
895,LMT/2012/page_29.pdf
896,INTC/2013/page_90.pdf
897,ZBH/2007/page_69.pdf
898,FIS/2017/page_14.pdf
899,MS/2017/page_57.pdf
900,CE/2009/page_68.pdf
901,CME/2012/page_156.pdf
902,IPG/2009/page_95.pdf
903,UNP/2009/page_96.pdf
904,AON/2010/page_132.pdf
905,ANET/2015/page_156.pdf
906,VTR/2006/page_97.pdf
907,MSI/2005/page_61.pdf
908,AAL/2014/page_59.pdf
909,MSI/2005/page_43.pdf
910,VNO/2011/page_87.pdf
911,WRK/2018/page_103.pdf
912,SWKS/2012/page_97.pdf
913,ETR/2016/page_38.pdf
914,HII/2012/page_76.pdf
915,BLL/2010/page_33.pdf
916,MRO/2013/page_44.pdf
917,WRK/2019/page_38.pdf
918,REGN/2010/page_68.pdf
919,GIS/2019/page_75.pdf
920,MRO/2009/page_114.pdf
921,DISH/2011/page_117.pdf
922,MSI/2013/page_333.pdf
923,AAPL/2005/page_93.pdf
924,ETR/2011/page_107.pdf
925,DG/2008/page_73.pdf
926,SLB/2009/page_65.pdf
927,ETR/2016/page_37.pdf
928,DVN/2011/page_84.pdf
929,GS/2015/page_75.pdf
930,SNA/2013/page_120.pdf
931,GS/2014/page_62.pdf
932,MMM/2012/page_105.pdf
933,LMT/2013/page_24.pdf
934,GPN/2009/page_89.pdf
935,WRK/2019/page_43.pdf
936,JPM/2003/page_35.pdf
937,ETR/2004/page_281.pdf
938,EOG/2018/page_99.pdf
939,GS/2012/page_203.pdf
940,TFX/2018/page_212.pdf
941,PKG/2005/page_23.pdf
942,CE/2017/page_39.pdf
943,JPM/2010/page_128.pdf
944,LMT/2016/page_50.pdf
945,RE/2017/page_40.pdf
946,AAPL/2018/page_23.pdf
947,MSI/2009/page_67.pdf
948,GS/2012/page_57.pdf
949,DVN/2015/page_87.pdf
950,HUM/2007/page_198.pdf
951,PNC/2011/page_209.pdf
952,AAPL/2011/page_37.pdf
953,DRE/2008/page_49.pdf
954,CDNS/2012/page_30.pdf
955,IP/2006/page_19.pdf
956,IP/2009/page_31.pdf
957,ETR/2004/page_181.pdf
958,JPM/2015/page_69.pdf
959,HII/2018/page_67.pdf
960,KMI/2014/page_87.pdf
961,INTC/2013/page_161.pdf
962,C/2008/page_216.pdf
963,GPN/2018/page_109.pdf
964,WELL/2017/page_61.pdf
965,TFX/2018/page_212.pdf
966,CDW/2013/page_36.pdf
967,CMCSA/2015/page_36.pdf
968,BLK/2017/page_56.pdf
969,DVN/2011/page_99.pdf
970,SNPS/2006/page_65.pdf
971,JPM/2008/page_162.pdf
972,HOLX/2004/page_65.pdf
973,ADI/2010/page_83.pdf
974,FIS/2016/page_49.pdf
975,HFC/2018/page_43.pdf
976,IPG/2013/page_64.pdf
977,LLY/2018/page_75.pdf
978,C/2010/page_229.pdf
979,INTC/2013/page_35.pdf
980,EOG/2017/page_85.pdf
981,DISH/2015/page_116.pdf
982,AAPL/2008/page_52.pdf
983,LMT/2015/page_45.pdf
984,ADI/2010/page_21.pdf
985,C/2008/page_212.pdf
986,AAPL/2013/page_41.pdf
987,GS/2018/page_82.pdf
988,AMT/2005/page_103.pdf
989,BLL/2007/page_171.pdf
990,GS/2012/page_155.pdf
991,ETR/2011/page_435.pdf
992,IP/2007/page_38.pdf
993,LLY/2018/page_42.pdf
994,TFX/2017/page_48.pdf
995,L/2009/page_52.pdf
996,HII/2011/page_90.pdf
997,LMT/2015/page_52.pdf
998,AMT/2002/page_86.pdf
999,HII/2013/page_249.pdf
1000,FRT/2006/page_135.pdf
1001,CB/2008/page_217.pdf
1002,HUM/2005/page_80.pdf
1003,KIM/2014/page_59.pdf
1004,PNC/2012/page_42.pdf
1005,ETR/2003/page_96.pdf
1006,UNP/2006/page_36.pdf
1007,JPM/2010/page_219.pdf
1008,ZBH/2013/page_86.pdf
1009,JPM/2017/page_104.pdf
1010,LKQ/2009/page_77.pdf
1011,ETR/2003/page_153.pdf
1012,MSI/2007/page_62.pdf
1013,AMT/2004/page_31.pdf
1014,FRT/2006/page_69.pdf
1015,RE/2010/page_108.pdf
1016,ECL/2017/page_38.pdf
1017,LLY/2008/page_45.pdf
1018,HII/2011/page_56.pdf
1019,INTC/2016/page_33.pdf
1020,AMT/2012/page_73.pdf
1021,AAL/2015/page_15.pdf
1022,EMR/2018/page_85.pdf
1023,ADI/2010/page_74.pdf
1024,UAA/2016/page_82.pdf
1025,UPS/2012/page_51.pdf
1026,ADI/2015/page_86.pdf
1027,PNC/2011/page_75.pdf
1028,CME/2017/page_57.pdf
1029,V/2013/page_131.pdf
1030,ETR/2017/page_96.pdf
1031,ETR/2004/page_185.pdf
1032,JPM/2013/page_158.pdf
1033,IQV/2016/page_29.pdf
1034,VTR/2003/page_90.pdf
1035,V/2009/page_88.pdf
1036,JPM/2015/page_243.pdf
1037,BLL/2010/page_39.pdf
1038,C/2008/page_114.pdf
1039,ORLY/2009/page_93.pdf
1040,GS/2012/page_129.pdf
1041,MSI/2008/page_71.pdf
1042,UNP/2017/page_14.pdf
1043,CDNS/2018/page_284.pdf
1044,ETR/2016/page_25.pdf
1045,IPG/2017/page_66.pdf
1046,HUM/2007/page_86.pdf
1047,AAPL/2013/page_24.pdf
1048,AWK/2017/page_140.pdf
1049,DISCA/2017/page_41.pdf
1050,IP/2005/page_31.pdf
1051,UPS/2009/page_32.pdf
1052,RE/2015/page_125.pdf
1053,APD/2015/page_39.pdf
1054,ADBE/2018/page_59.pdf
1055,MRO/2008/page_145.pdf
1056,ADBE/2013/page_70.pdf
1057,RL/2016/page_9.pdf
1058,WRK/2018/page_56.pdf
1059,WELL/2017/page_48.pdf
1060,BLL/2007/page_45.pdf
1061,FIS/2006/page_76.pdf
1062,MMM/2007/page_36.pdf
1063,LMT/2013/page_46.pdf
1064,ETR/2008/page_153.pdf
1065,EL/2013/page_115.pdf
1066,MO/2016/page_10.pdf
1067,C/2010/page_55.pdf
1068,JPM/2015/page_73.pdf
1069,AWK/2015/page_118.pdf
1070,RL/2012/page_13.pdf
1071,KMI/2010/page_164.pdf
1072,ADBE/2011/page_116.pdf
1073,HWM/2015/page_92.pdf
1074,FIS/2010/page_29.pdf
1075,LKQ/2007/page_98.pdf
1076,ETFC/2007/page_135.pdf
1077,AMT/2007/page_32.pdf
1078,C/2010/page_69.pdf
1079,STT/2014/page_69.pdf
1080,GIS/2019/page_92.pdf
1081,RSG/2017/page_109.pdf
1082,ETR/2011/page_76.pdf
1083,ETR/2008/page_125.pdf
1084,ETR/2016/page_141.pdf
1085,AAL/2015/page_18.pdf
1086,RE/2015/page_142.pdf
1087,MKTX/2004/page_24.pdf
1088,ETR/2008/page_249.pdf
1089,LMT/2016/page_62.pdf
1090,IP/2015/page_65.pdf
1091,IPG/2013/page_39.pdf
1092,AES/2003/page_17.pdf
1093,PKG/2015/page_93.pdf
1094,AWK/2014/page_12.pdf
1095,RE/2015/page_163.pdf
1096,ETR/2016/page_374.pdf
1097,AAPL/2008/page_163.pdf
1098,AAPL/2004/page_83.pdf
1099,PPG/2006/page_20.pdf
1100,AMT/2005/page_28.pdf
1101,AES/2000/page_217.pdf
1102,LMT/2013/page_81.pdf
1103,LMT/2010/page_69.pdf
1104,APD/2014/page_50.pdf
1105,ETR/2011/page_382.pdf
1106,PNC/2011/page_183.pdf
1107,CDNS/2007/page_30.pdf
1108,ETR/2017/page_20.pdf
1109,JPM/2009/page_183.pdf
1110,JPM/2003/page_44.pdf
1111,AON/2014/page_42.pdf
1112,GS/2018/page_74.pdf
1113,EOG/2018/page_89.pdf
1114,AAPL/2011/page_37.pdf
1115,ETFC/2013/page_62.pdf
1116,UNP/2009/page_56.pdf
1117,AMT/2005/page_46.pdf
1118,UNP/2015/page_78.pdf
1119,ETR/2004/page_159.pdf
1120,AMT/2004/page_109.pdf
1121,VTR/2007/page_88.pdf
1122,GS/2017/page_104.pdf
1123,MRO/2008/page_42.pdf
1124,CAT/2017/page_113.pdf
1125,C/2009/page_81.pdf
1126,SNA/2007/page_66.pdf
1127,MKTX/2009/page_79.pdf
1128,LMT/2006/page_54.pdf
1129,MKTX/2009/page_67.pdf
1130,MA/2009/page_125.pdf
1131,ETFC/2013/page_159.pdf
1132,JPM/2013/page_243.pdf
1133,DRE/2009/page_59.pdf
1134,AAPL/2012/page_36.pdf
1135,AMT/2006/page_67.pdf
1136,ADBE/2011/page_113.pdf
1137,AMT/2012/page_96.pdf
1138,JPM/2014/page_293.pdf
1139,GIS/2018/page_59.pdf
1140,BDX/2019/page_86.pdf
1141,AON/2011/page_146.pdf
1142,RE/2014/page_131.pdf
1143,PNC/2013/page_230.pdf
1144,MAA/2017/page_97.pdf
1145,AMT/2006/page_101.pdf
1146,AOS/2016/page_24.pdf
1147,MAA/2018/page_19.pdf
1148,IQV/2018/page_59.pdf
1149,HUM/2017/page_45.pdf
1150,GPN/2018/page_69.pdf
1151,AMT/2005/page_46.pdf
1152,TROW/2008/page_23.pdf
1153,ETR/2008/page_33.pdf
1154,AWK/2015/page_112.pdf
1155,MRO/2003/page_101.pdf
1156,GPN/2009/page_68.pdf
1157,JPM/2009/page_221.pdf
1158,AES/2011/page_270.pdf
1159,EW/2013/page_54.pdf
1160,C/2008/page_447.pdf
1161,CDNS/2018/page_31.pdf
1162,PKG/2006/page_73.pdf
1163,PNC/2009/page_31.pdf
1164,AAL/2014/page_92.pdf
1165,MA/2010/page_125.pdf
1166,WRK/2018/page_53.pdf
1167,UPS/2016/page_34.pdf
1168,PNC/2016/page_21.pdf
1169,JPM/2009/page_144.pdf
1170,GS/2013/page_62.pdf
1171,WELL/2016/page_84.pdf
1172,GIS/2006/page_43.pdf
1173,JPM/2003/page_35.pdf
1174,IPG/2018/page_100.pdf
1175,LMT/2010/page_37.pdf
1176,KIM/2006/page_67.pdf
1177,PPG/2010/page_68.pdf
1178,MRO/2003/page_71.pdf
1179,DISCA/2008/page_66.pdf
1180,NKE/2014/page_79.pdf
1182,C/2009/page_141.pdf
1183,ETR/2015/page_24.pdf
1184,MRO/2009/page_137.pdf
1185,JPM/2018/page_113.pdf
1186,AON/2009/page_75.pdf
1187,JPM/2007/page_95.pdf
1188,L/2016/page_29.pdf
1189,MRK/2013/page_78.pdf
1190,ETR/2008/page_28.pdf
1191,AES/2011/page_269.pdf
1192,HIG/2011/page_195.pdf
1193,ADI/2019/page_93.pdf
1194,AWK/2018/page_152.pdf
1195,FITB/2008/page_112.pdf
1196,FITB/2013/page_84.pdf
1197,HII/2012/page_101.pdf
1198,ABMD/2008/page_95.pdf
1199,GS/2017/page_93.pdf
1200,VTR/2003/page_39.pdf
1201,ETR/2017/page_325.pdf
1202,GS/2013/page_195.pdf
1203,EW/2016/page_51.pdf
1204,AWK/2018/page_106.pdf
1205,JPM/2013/page_132.pdf
1206,AES/2016/page_98.pdf
1207,DVN/2007/page_78.pdf
1208,UA/2007/page_78.pdf
1209,AMT/2006/page_161.pdf
1210,IPG/2007/page_91.pdf
1211,AON/2009/page_76.pdf
1212,GPN/2007/page_18.pdf
1213,ABMD/2015/page_86.pdf
1214,HIG/2013/page_88.pdf
1215,CME/2010/page_109.pdf
1216,CE/2007/page_78.pdf
1217,ETR/2013/page_15.pdf
1218,DVN/2017/page_53.pdf
1219,UNP/2008/page_25.pdf
1220,ANET/2017/page_95.pdf
1221,AMT/2010/page_50.pdf
1222,DRE/2009/page_59.pdf
1223,C/2017/page_119.pdf
1224,APTV/2016/page_99.pdf
1225,CME/2010/page_40.pdf
1226,MAS/2012/page_92.pdf
1227,ECL/2017/page_68.pdf
1228,PNC/2014/page_203.pdf
1229,UNP/2013/page_14.pdf
1230,C/2010/page_296.pdf
1231,CDW/2013/page_103.pdf
1232,RE/2010/page_40.pdf
1233,AWK/2018/page_77.pdf
1234,IP/2009/page_75.pdf
1235,MRO/2008/page_145.pdf
1236,K/2012/page_122.pdf
1237,AAL/2015/page_70.pdf
1238,KMI/2010/page_134.pdf
1239,AMAT/2015/page_31.pdf
1240,ZBH/2004/page_54.pdf
1241,SNA/2013/page_111.pdf
1242,UAA/2016/page_87.pdf
1243,HUM/2008/page_18.pdf
1244,APD/2018/page_41.pdf
1245,ZBH/2002/page_42.pdf
1246,AON/2015/page_77.pdf
1247,DVN/2014/page_112.pdf
1248,MS/2013/page_223.pdf
1249,RE/2014/page_110.pdf
1250,HUM/2005/page_15.pdf
1251,TMUS/2016/page_29.pdf
1252,RCL/2005/page_90.pdf
1253,AAPL/2007/page_50.pdf
1254,RSG/2014/page_123.pdf
1255,C/2008/page_189.pdf
1256,JPM/2012/page_158.pdf
1257,LMT/2013/page_76.pdf
1258,GS/2015/page_122.pdf
1259,C/2008/page_66.pdf
1260,JPM/2012/page_157.pdf
1261,JPM/2009/page_120.pdf
1262,AWK/2017/page_136.pdf
1263,SNA/2007/page_63.pdf
1264,GS/2017/page_74.pdf
1265,MRO/2003/page_65.pdf
1266,IP/2014/page_78.pdf
1267,CAG/2008/page_47.pdf
1268,HOLX/2009/page_113.pdf
1269,IPG/2018/page_34.pdf
1270,ETR/2002/page_266.pdf
1271,STT/2009/page_242.pdf
1272,DISH/2014/page_142.pdf
1273,MSI/2009/page_92.pdf
1274,K/2013/page_66.pdf
1275,GIS/2006/page_69.pdf
1276,ZBH/2015/page_62.pdf
1277,FRT/2007/page_126.pdf
1278,CMCSA/2008/page_59.pdf
1279,RCL/2011/page_22.pdf
1280,BLK/2012/page_32.pdf
1281,FIS/2016/page_64.pdf
1282,ORLY/2015/page_28.pdf
1283,CAG/2007/page_75.pdf
1284,HFC/2011/page_92.pdf
1285,DISCA/2012/page_27.pdf
1286,IP/2005/page_31.pdf
1287,BLL/2010/page_34.pdf
1288,V/2008/page_164.pdf
1289,ORLY/2006/page_93.pdf
1290,VTR/2006/page_97.pdf
1291,JPM/2018/page_73.pdf
1292,C/2009/page_248.pdf
1293,ADBE/2013/page_70.pdf
1294,AAPL/2010/page_224.pdf
1295,IPG/2009/page_87.pdf
1296,STT/2011/page_94.pdf
1297,MRO/2008/page_70.pdf
1298,AES/2003/page_118.pdf
1299,TROW/2011/page_24.pdf
1300,CAG/2007/page_41.pdf
1301,STT/2012/page_42.pdf
1302,ADBE/2014/page_47.pdf
1303,C/2009/page_48.pdf
1304,C/2009/page_56.pdf
1305,GS/2014/page_62.pdf
1306,LMT/2015/page_86.pdf
1307,SLG/2012/page_77.pdf
1308,SNA/2012/page_54.pdf
1309,V/2008/page_57.pdf
1310,CE/2010/page_150.pdf
1311,UNP/2014/page_31.pdf
1313,ETFC/2007/page_22.pdf
1314,DG/2008/page_73.pdf
1315,INTC/2013/page_161.pdf
1316,CME/2012/page_73.pdf
1317,PKG/2001/page_78.pdf
1318,AMT/2010/page_156.pdf
1319,STT/2001/page_41.pdf
1320,K/2012/page_51.pdf
1321,RSG/2013/page_136.pdf
1322,HII/2011/page_72.pdf
1323,STZ/2005/page_74.pdf
1324,RE/2010/page_73.pdf
1325,ECL/2017/page_60.pdf
1326,PPG/2011/page_58.pdf
1327,ETR/2008/page_118.pdf
1328,EL/2009/page_112.pdf
1329,AON/2018/page_41.pdf
1330,ECL/2016/page_95.pdf
1331,AAPL/2015/page_69.pdf
1332,UNP/2015/page_34.pdf
1333,JPM/2009/page_71.pdf
1334,ETR/2009/page_163.pdf
1335,AMT/2007/page_54.pdf
1336,ZBH/2004/page_50.pdf
1337,DISCA/2017/page_22.pdf
1338,AMT/2006/page_92.pdf
1339,FBHS/2017/page_54.pdf
1340,UAA/2016/page_87.pdf
1341,ETR/2013/page_184.pdf
1342,UPS/2013/page_51.pdf
1343,GPN/2016/page_69.pdf
1344,IPG/2015/page_46.pdf
1345,AAPL/2006/page_69.pdf
1346,ETR/2008/page_341.pdf
1347,STT/2012/page_54.pdf
1348,AAPL/2014/page_67.pdf
1349,AON/2010/page_100.pdf
1350,C/2009/page_38.pdf
1351,AWK/2018/page_57.pdf
1352,BLK/2016/page_35.pdf
1353,CE/2010/page_134.pdf
1354,ETR/2004/page_182.pdf
1355,AON/2007/page_98.pdf
1356,CME/2017/page_83.pdf
1357,AMT/2010/page_87.pdf
1358,MSI/2008/page_66.pdf
1359,AAPL/2004/page_44.pdf
1360,RL/2016/page_9.pdf
1361,AMT/2008/page_96.pdf
1362,RSG/2012/page_143.pdf
1363,ETR/2011/page_76.pdf
1364,AWK/2018/page_88.pdf
1365,SNPS/2012/page_64.pdf
1366,ETR/2004/page_216.pdf
1367,HIG/2014/page_126.pdf
1368,UAA/2016/page_61.pdf
1369,STT/2001/page_36.pdf
1370,GS/2015/page_62.pdf
1371,LMT/2016/page_87.pdf
1372,LMT/2002/page_33.pdf
1373,ZBH/2007/page_189.pdf
1374,ETR/2004/page_261.pdf
1375,DISH/2014/page_48.pdf
1376,JPM/2010/page_252.pdf
1377,UPS/2007/page_103.pdf
1378,JPM/2010/page_219.pdf
1379,CE/2011/page_296.pdf
1380,AAPL/2007/page_72.pdf
1381,ILMN/2006/page_57.pdf
1382,GS/2013/page_188.pdf
1383,APD/2016/page_106.pdf
1384,ILMN/2006/page_92.pdf
1385,RSG/2018/page_139.pdf
1386,MRO/2015/page_55.pdf
1387,DISCA/2018/page_49.pdf
1388,GS/2012/page_63.pdf
1389,AWK/2018/page_114.pdf
1390,ZBH/2003/page_58.pdf
1391,UA/2011/page_92.pdf
1392,STT/2013/page_55.pdf
1393,BKNG/2017/page_35.pdf
1394,MRO/2007/page_43.pdf
1395,DISCA/2011/page_45.pdf
1396,PKG/2001/page_69.pdf
1397,LMT/2018/page_85.pdf
1398,ADBE/2011/page_70.pdf
1399,CB/2008/page_144.pdf
1400,AWK/2017/page_90.pdf
1401,GS/2017/page_63.pdf
1402,AON/2007/page_98.pdf
1403,LMT/2007/page_18.pdf
1404,FIS/2010/page_89.pdf
1405,WRK/2019/page_107.pdf
1406,IPG/2015/page_37.pdf
1407,AAP/2011/page_31.pdf
1408,AMT/2008/page_62.pdf
1409,MSI/2005/page_39.pdf
1410,ZBH/2002/page_8.pdf
1411,JPM/2005/page_70.pdf
1412,LMT/2018/page_87.pdf
1413,ZBH/2013/page_85.pdf
1414,AAPL/2013/page_72.pdf
1415,ETR/2017/page_315.pdf
1416,MRO/2011/page_81.pdf
1417,JPM/2012/page_158.pdf
1418,RE/2006/page_40.pdf
1419,AWK/2017/page_160.pdf
1420,CE/2016/page_70.pdf
1421,ETR/2015/page_137.pdf
1422,DRE/2016/page_59.pdf
1423,D/2002/page_39.pdf
1424,CDW/2013/page_134.pdf
1425,AAL/2015/page_74.pdf
1426,RSG/2016/page_17.pdf
1427,AMT/2005/page_83.pdf
1428,IPG/2016/page_62.pdf
1429,UNP/2008/page_81.pdf
1430,APD/2019/page_39.pdf
1431,KMI/2014/page_18.pdf
1432,VTR/2007/page_48.pdf
1433,RCL/2009/page_19.pdf
1434,UNP/2011/page_66.pdf
1435,AON/2011/page_63.pdf
1436,IP/2007/page_38.pdf
1437,AAPL/2006/page_79.pdf
1438,HWM/2016/page_53.pdf
1439,AES/2001/page_48.pdf
1440,C/2009/page_194.pdf
1441,SPGI/2018/page_41.pdf
1442,LMT/2013/page_45.pdf
1443,MAS/2018/page_82.pdf
1444,AMT/2014/page_45.pdf
1445,GS/2013/page_193.pdf
1446,UPS/2013/page_34.pdf
1447,RCL/2012/page_16.pdf
1448,AMT/2008/page_60.pdf
1449,GS/2016/page_76.pdf
1450,AMT/2007/page_116.pdf
1451,HFC/2018/page_21.pdf
1452,KMI/2016/page_18.pdf
1453,BLL/2010/page_33.pdf
1454,JKHY/2015/page_314.pdf
1455,ADBE/2014/page_99.pdf
1456,LMT/2017/page_26.pdf
1457,ETR/2016/page_17.pdf
1458,MRO/2014/page_23.pdf
1459,LMT/2012/page_46.pdf
1460,RCL/2009/page_90.pdf
1461,C/2018/page_247.pdf
1462,MO/2017/page_65.pdf
1463,AES/2003/page_80.pdf
1464,DG/2006/page_58.pdf
1465,UNP/2010/page_27.pdf
1466,BLK/2008/page_143.pdf
1467,C/2018/page_248.pdf
1468,ADI/2010/page_135.pdf
1469,UNP/2010/page_80.pdf
1470,CE/2017/page_37.pdf
1471,HII/2011/page_208.pdf
1472,AON/2011/page_116.pdf
1473,VNO/2010/page_88.pdf
1474,ETR/2017/page_315.pdf
1475,AMT/2007/page_48.pdf
1476,DRE/2004/page_30.pdf
1477,LMT/2013/page_45.pdf
1478,KIM/2009/page_145.pdf
1479,MRO/2009/page_107.pdf
1480,RE/2014/page_36.pdf
1481,GPN/2017/page_94.pdf
1482,ETR/2015/page_134.pdf
1483,JPM/2009/page_77.pdf
1484,MSI/2008/page_110.pdf
1485,DG/2008/page_86.pdf
1486,PPG/2011/page_46.pdf
1487,ETFC/2007/page_159.pdf
1488,ETR/2004/page_335.pdf
1489,UNP/2014/page_58.pdf
1490,ETR/2008/page_121.pdf
1491,UPS/2015/page_34.pdf
1492,AAPL/2012/page_43.pdf
1493,IP/2015/page_70.pdf
1494,ILMN/2006/page_89.pdf
1495,EOG/2018/page_48.pdf
1496,ADBE/2013/page_89.pdf
1497,VRTX/2006/page_121.pdf
1498,UNP/2012/page_56.pdf
1499,AWK/2017/page_120.pdf
1500,ETR/2011/page_273.pdf
1501,LMT/2016/page_106.pdf
1502,ADBE/2003/page_96.pdf
1503,ETR/2016/page_153.pdf
1504,HST/2017/page_72.pdf
1505,IPG/2018/page_40.pdf
1506,SLG/2009/page_41.pdf
1507,MMM/2007/page_118.pdf
1508,CE/2005/page_35.pdf
1509,MSI/2016/page_88.pdf
1510,APTV/2016/page_47.pdf
1511,ILMN/2006/page_77.pdf
1512,ADBE/2014/page_86.pdf
1513,ALLE/2017/page_118.pdf
1514,JPM/2014/page_131.pdf
1515,L/2008/page_120.pdf
1516,LLY/2008/page_99.pdf
1517,MKTX/2014/page_39.pdf
1518,C/2010/page_306.pdf
1519,HII/2011/page_72.pdf
1520,JPM/2018/page_149.pdf
1521,MRO/2018/page_93.pdf
1522,HIG/2016/page_250.pdf
1523,UA/2011/page_54.pdf
1524,BKNG/2017/page_35.pdf
1525,PKG/2006/page_103.pdf
1526,CMCSA/2015/page_36.pdf
1527,UA/2015/page_43.pdf
1528,TROW/2009/page_23.pdf
1529,AON/2009/page_54.pdf
1530,ETR/2015/page_24.pdf
1531,STT/2008/page_112.pdf
1532,ZBH/2004/page_67.pdf
1533,SLG/2011/page_58.pdf
1534,SLB/2009/page_46.pdf
1535,FIS/2006/page_88.pdf
1536,IP/2012/page_45.pdf
1537,MAA/2017/page_18.pdf
1538,C/2017/page_205.pdf
1539,UNP/2017/page_24.pdf
1540,IPG/2013/page_79.pdf
1541,SLG/2010/page_115.pdf
1542,CDNS/2012/page_41.pdf
1543,MRO/2009/page_39.pdf
1544,AAPL/2014/page_35.pdf
1545,C/2010/page_306.pdf
1546,C/2009/page_114.pdf
1547,MRO/2008/page_98.pdf
1548,CAG/2008/page_36.pdf
1549,INTC/2018/page_68.pdf
1550,ORLY/2018/page_30.pdf
1551,LMT/2010/page_41.pdf
1552,ADBE/2011/page_197.pdf
1553,AAPL/2016/page_23.pdf
1554,MS/2013/page_228.pdf
1555,GS/2016/page_179.pdf
1556,JPM/2003/page_66.pdf
1557,ETR/2008/page_28.pdf
1558,ETR/2008/page_401.pdf
1559,MMM/2005/page_65.pdf
1560,EW/2016/page_111.pdf
1561,IPG/2009/page_93.pdf
1562,ETR/2017/page_441.pdf
1563,LMT/2015/page_55.pdf
1564,ETR/2011/page_249.pdf
1565,CCI/2003/page_21.pdf
1566,ETR/2015/page_18.pdf
1567,LMT/2015/page_86.pdf
1568,C/2015/page_97.pdf
1569,JKHY/2008/page_28.pdf
1570,IPG/2014/page_26.pdf
1571,AMT/2012/page_104.pdf
1572,ETR/2004/page_106.pdf
1573,JPM/2009/page_206.pdf
1574,HUM/2005/page_67.pdf
1575,GS/2012/page_188.pdf
1576,AAPL/2011/page_97.pdf
1577,CB/2008/page_186.pdf
1578,ADBE/2003/page_90.pdf
1579,JPM/2016/page_69.pdf
1580,AMT/2012/page_121.pdf
1581,IPG/2014/page_240.pdf
1582,AAL/2015/page_89.pdf
1583,CDW/2015/page_54.pdf
1584,ADBE/2011/page_116.pdf
1585,STT/2008/page_112.pdf
1586,RSG/2013/page_22.pdf
1587,SLB/2009/page_65.pdf
1588,PPG/2013/page_40.pdf
1589,RCL/2014/page_80.pdf
1590,AES/2011/page_133.pdf
1591,JPM/2012/page_63.pdf
1592,PNC/2007/page_50.pdf
1593,AAPL/2007/page_38.pdf
1594,TROW/2009/page_54.pdf
1595,LMT/2002/page_51.pdf
1596,SLG/2018/page_44.pdf
1597,AMT/2014/page_39.pdf
1598,MRO/2009/page_45.pdf
1599,STT/2007/page_163.pdf
1600,HWM/2015/page_94.pdf
1601,EXPD/2018/page_27.pdf
1602,GPN/2010/page_95.pdf
1603,ECL/2017/page_38.pdf
1604,AAPL/2003/page_80.pdf
1605,C/2015/page_61.pdf
1606,DRE/2004/page_19.pdf
1607,MRO/2009/page_58.pdf
1608,MRO/2012/page_113.pdf
1609,MAS/2010/page_27.pdf
1610,ETFC/2007/page_135.pdf
1611,RSG/2018/page_43.pdf
1612,JPM/2016/page_73.pdf
1613,MAA/2017/page_131.pdf
1614,IPG/2014/page_39.pdf
1615,ETFC/2011/page_43.pdf
1616,SWKS/2008/page_116.pdf
1617,MRO/2009/page_57.pdf
1618,ETR/2016/page_17.pdf
1619,RCL/2014/page_6.pdf
1620,C/2008/page_254.pdf
1621,HII/2017/page_88.pdf
1622,BLK/2017/page_71.pdf
1623,LMT/2017/page_87.pdf
1624,JPM/2007/page_119.pdf
1625,MRO/2008/page_142.pdf
1626,CB/2009/page_46.pdf
1627,DISCA/2016/page_34.pdf
